id,srouce,name,brand,img-src,latest-price,retail-price,sale
sku.230701158,https://phongvu.vn/laptop-acer-nitro-16-an16-41-r76e-amd-ryzen-9-7940hs-den--s230701158,Laptop gaming ACER Nitro 16 AN16-41-R76E (Ryzen 9 7940HS/RAM 16GB/GeForce RTX 4060/512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/e5av_JEtM_T3_-qo5s497HBNUbcyIsShU5zBpUiK1t3w4zcI9X0_GIcR5POfRSoSWxVi7bdS8XoiWYbQMs1dRp9SrfjOwLhmQQ=w500-rw,40.590.000,42.490.000,4.472
sku.230701159,https://phongvu.vn/laptop-acer-nitro-16-an16-41-r3sm-amd-ryzen-7-7840hs-den--s230701159,Laptop AI ACER Nitro 16 AN16-41-R3SM (Ryzen 7 7840HS/RAM 16GB/GeForce RTX 4060/512GB SSD/Windows 11),ACER,https://lh3.googleusercontent.com/6ab2yUpCgPAdA8slD9arRkZs2LqBeYvRsZYwQOmyOxcEU1VCX05MtY0R13ef7jXidx5rpIsl89Emk55tGyf7wDzOhHJr0gWS7Q=w500-rw,38.190.000,39.990.000,4.501
sku.230703421,https://phongvu.vn/laptop-acer-nitro-16-phoenix-an16-41-r50z-amd-ryzen-5-7640hs-den--s230703421,Laptop gaming ACER Nitro 16 Phoenix AN16-41-R50Z (Ryzen 5 7640HS/RAM 8GB/GeForce RTX 4050/512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/tZXBgvKdhqQfH_qvSwZIbUwVy8jKs82VyoH8XmEwvJO8uKS4IKg0hxxiix-fuM4lfRjR3zbp0aBbiPuAB3LYPSb9kXmxyZ3f=w500-rw,29.590.000,30.990.000,4.518
sku.230704097,https://phongvu.vn/laptop-hp-probook-440-g10-873b1pa-i5-1340p-bac--s230704097,Laptop HP ProBook 440 G10 - 873B1PA (i5-1340P) (Bạc),HP,https://lh3.googleusercontent.com/CUwOG5ezNc3ZBeZIppkra6z7rRNazxNwjugu0JZHpHDJsOgnQ24pjzGwReUVEyGqp6pmMfp5Mj0LjzvbDVsrp-YY2qsmT7R-=w500-rw,22.690.000,0,0
sku.230704099,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elite-x360-830-g10-876c5pa-i7-1355u-bac--s230704099,Laptop HP Elite x360 830 G10 - 876C5PA (i7-1355U) (Bạc),HP,https://lh3.googleusercontent.com/D360pg4_Ftdoip0rFyIYlyEE9hGNMda_52X4pdWRdFeWn0agT1BZ21_VMCYPp9-Cr15IUy6JdcFZg5EDLoaU7QMDtWji2PQD=w500-rw,41.890.000,43.990.000,4.774
sku.230803714,https://phongvu.vn/laptop-hp-pavilion-15-eg3095tu-8c5l6pa-i5-1335u-bac--s230803714,Laptop HP Pavilion 15-eg3095TU - 8C5L6PA (i5-1335U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/U3MQKb2dbfhKDweNGMLw6796o40Piz1pV_DmUGvC9dKPwbECSdzu3XCqv5mfi-pcg-y5Qa4tHIUKl6F1hRQD5zTnRR3SIuad=w500-rw,18.590.000,19.990.000,7.004
sku.230901130,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g10-8f134pa-i5-1335u-bac--s230901130,Laptop HP 240 G10 - 8F134PA (i5-1335U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/NEL04v5FSTFNDzGhCN_4m7L9_WAWL_Kss4lpI5nvwQi658Cu-BOBN-c9-v872i57rRxIKtVS003VXUJQFZrsk1i_qByGwOQ=w500-rw,18.790.000,0,0
sku.230903464,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-15-fd0084tu-8d737pa-i7-1355u-bac--s230903464,Laptop HP 15-fd0084TU - 8D737PA (i7-1355U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/3dpdINYtzCqk5vj7DenRhYNJKWcD3PH6kD6dfbW9Pklu88H_Xbtv1xmTVogz2exNEqQy-baoPuZ5PA8z5yuhOC5DmR9Z7wU2zg=w500-rw,21.690.000,0,0
sku.230904121,https://phongvu.vn/laptop-acer-aspire-3-a315-59-31bt-nx-k6tsv-00l-i3-1215u-bac--s230904121,Laptop ACER Aspire 3 A315-59-31BT (NX.K6TSV.00L) (i3-1215U/ RAM 8GB/ Onboard/ 256GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/_wBGECjA6LyP6KpqYeIWa-0Lk2Wl1tbv4eB2Z0YgVFGuSGNCC3Nk8C_56krXLPR_2GtGaWTT8P6SZyNwAOPtChUfUuYBSaYc=w500-rw,10.490.000,10.990.000,4.55
sku.230904122,https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-5-a515-58p-56rp-nx-khjsv-008-i5-1335u-xam--s230904122,Laptop ACER Aspire 5 A515-58P-56RP (NX.KHJSV.008) (i5-1335U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/YdsGUxKd_mIZKrlL9Om-JBf01Ias8myOkunu3MFZN8fitPAdJ-FlQ7eTpA7gxmT9X_hgBZs8wX-oO4FMIoQX4fr8aUXgUy2n9w=w500-rw,16.290.000,16.990.000,4.12
sku.230904125,https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-7-a715-76-728x-nh-qgesv-008-i7-12650h-den--s230904125,Laptop ACER Aspire 7 A715-76-728X (NH.QGESV.008) (i7-12650H/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/xRJyiAyZ6Mwh-JYk-50Jfd_S8LDxsYtTbEKwbo3HGAP-mQxVT-roWhXXfh1iwY5jdqS8NjUx_yyNZbtGxdG1u2ihCLz9vURF=w500-rw,19.590.000,20.490.000,4.392
sku.230904128,https://phongvu.vn/laptop-hp-zbook-firefly-16-g10-740j1av-i7-1355u-bac--s230904128,Laptop HP ZBook Firefly 16 G10 - 740J1AV (i7-1355U/ RAM 16GB/ RTX A500/ 512GB SSD/ Windows 11 Pro),HP,https://lh3.googleusercontent.com/jLY5s3iD8CubCaIHJW9abKJMhY3CZWqAj_juDFyH6kapHLoI7dLmGxClGDJTcPItNnLvL8XSvp8Vm7L77__kjcbWZFRqpcar8A=w500-rw,48.590.000,52.900.000,8.147
sku.230904129,https://phongvu.vn/laptop-hp-probook-445-g10-878t1pa-amd-ryzen-5-7530u-bac--s230904129,Laptop HP ProBook 445 G10 - 878T1PA (AMD Ryzen 5 7530U) (Bạc),HP,https://lh3.googleusercontent.com/WHgxNOXr0HjLaDWe80qIFmV4GQvbTmNN4uEEXZGZwtVLAPEg0YQ508uj0iqooX1aLMc9zD9oclaKXpUH7DRdcUYlByGV__--=w500-rw,17.290.000,0,0
sku.231002188,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-pro-32gb-1tb-ssd--s231002188,MacBook Pro 14 inch M2 Pro 2023 (32GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/1mG5E68w4iu8SeIcO875RSmGDu8eRTSx4Spch_Sp4oHc7TmkzMhMDRmGIQGJO4JGB8DE6g6I-SKeC-haxA8l4FxDAZu1wkRd=w500-rw,73.190.000,0,0
sku.231002189,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-max-64gb-4tb-ssd--s231002189,MacBook Pro 14 inch M2 Max 2023 (64GB/4TB SSD),APPLE,https://lh3.googleusercontent.com/Tfm-CFu3NdiB1K_vqnDCiKdzYiSY5qskxQwLwgCHBXUG_pZmmJXLrofQ9Ybu94RUcCOVoZcjkW4ernOrP1kz1qlJLGKa1mk=w500-rw,119.590.000,0,0
sku.231002190,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-max-64gb-1tb-ssd--s231002190,MacBook Pro 14 inch M2 Max 2023 (64GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/4oZC_a2ZGNgFumFgj7erg1AZhbWYLoLYq-A1VUyupMoyL3ffLmQFn5g_VpM_DV6kDrH2YHllyERsdVonUxRgT65j3Rj3SpE=w500-rw,93.890.000,0,0
sku.231002191,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-pro-32gb-1tb-ssd--s231002191,MacBook Pro 14 inch M2 Pro 2023 (32GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/aF84maMVg933YmkdzL_ptDplrP1bSVYoJ7BFWfOxqwF-TyzU9xH7Bv5RZTMP0fghomAdRFhcb6uiK2FbAFAb1viDiITsp7s=w500-rw,63.990.000,0,0
sku.231002193,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-pro-32gb-512gb-ssd--s231002193,MacBook Pro 14 inch M2 Pro 2023 (32GB/512GB SSD/12C CPU/19C GPU),APPLE,https://lh3.googleusercontent.com/hk8WfwxUZt8E2jZA2vK7mVSDTJjG-eRXdaQfklcZ_rw06c-vPnnWkF86XAQQZjv4l8Jwlw-WvR0Z9HxrfrZ1YigNZo64cUI=w500-rw,68.090.000,0,0
sku.231002194,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-pro-32gb-512gb-ssd--s231002194,MacBook Pro 14 inch M2 Pro 2023 (32GB/512GB SSD/10C CPU/16C GPU),APPLE,https://lh3.googleusercontent.com/jRRRE-rW2h4QH0Owc4h6CI5Um6X99tm4pn2IBbH3A9EdOWCJGIkgeqbd7L3oD8G17mbZioXvLqyFv97wKMMld4Qd0A4hwXE=w500-rw,60.890.000,0,0
sku.231002195,https://phongvu.vn/apple-macbook-pro-14-inch-2023-m2-max-64gb-1tb-ssd--s231002195,MacBook Pro 14 inch M2 Max 2023 (64GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/tdUNOBp57I81LkvtgGuVd0Jgx1kwdIiUcCBhNxhqeKvv_VoOwYWCYg7e6YONIrrWwrVEqV_KwAyLNwSHkWNPE_2zU3cyPobAJg=w500-rw,88.690.000,0,0
sku.231002199,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-96gb-8tb-ssd--p531156,MacBook Pro 16 inch M2 Max 2023 (96GB/8TB SSD),APPLE,https://lh3.googleusercontent.com/6JkpBh_vpiiBpS5TDno3svU7TOFqEHnBM5B8T7YWukNF282MH14dHc9w1dXo7Eauui1xFD_tpzBrSnbkEeJvQUTwI3Ka-pob=w500-rw,165.990.000,0,0
sku.231002200,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-96gb-2tb-ssd--s231002200,MacBook Pro 16 inch M2 Max 2023 (96GB/2TB SSD),APPLE,https://lh3.googleusercontent.com/FDhhVPzoEmiRG4_arR2qJUAh5dtotKmv3y7cCyWzecSNgzDwGpOHxmr_KG8eVd8MKWQG0xvk1t5ZB3l7eaQLHGXIefhiv0s=w500-rw,119.590.000,0,0
sku.231002201,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-32gb-512gb-ssd--s231002201,MacBook Pro 16 inch M2 Max 2023 (32GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/3oZP43hCpS6LqYiOzdVgCO7f_zOmBtqH5k6CiKUb__ji6uvanfr1mN7zdqYatwD0CBKICkX9b-othb5h0wt70gza6aG5NNg=w500-rw,78.390.000,0,0
sku.231002202,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-32gb-2tb-ssd--s231002202,MacBook Pro 16 inch M2 Max 2023 (32GB/2TB SSD),APPLE,https://lh3.googleusercontent.com/3xXyktHO7bchpyRkjT7vOd0uM36owVbXZlaW3w8JUpkGTV1jVVMsB9uI3hlKeLFqHGGTmvhg7o2KaQ9zSKeLSX8O6Xz4waI=w500-rw,93.890.000,0,0
sku.231002204,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-64gb-4tb-ssd--s231002204,MacBook Pro 16 inch M2 Max 2023 (64GB/4TB SSD),APPLE,https://lh3.googleusercontent.com/6onjEWMkK1gg5vsd8xuWtssnadTcWTxcTX2rsOxGtl3w_0_8uyLinpQ4mXnJs8jvqCTLWHobWXb9ZSc2pChRcq5vPneCJJL5=w500-rw,124.790.000,0,0
sku.231002207,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-pro-32gb-512gb-ssd--p531170,MacBook Pro 16 inch M2 Pro 2023 (32GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/qo7qlC6aYLGiFVEq18U0SvhS9ZmFeU2Tc4u54Krwg24HGElusDYHgj2iGh-UXUz_RxfT_MtbgG9YS36zuMkQndcgZ3AYhfq1GA=w500-rw,73.190.000,0,0
sku.231002210,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-32gb-1tb-ssd--s231002210,MacBook Pro 16 inch M2 Max 2023 (32GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/a5j8YWoTTiRKKiDBjr8KpdPR3Wc30omL65n2-20sZDPMxyw3qjb-zAdxfZWFXkg7OdDSuKR6iVfub9gssG2aPRqnb1xXG9DP=w500-rw,83.490.000,0,0
sku.231002211,https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-max-96gb-1tb-ssd--s231002211,MacBook Pro 16 inch M2 Max 2023 (96GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/8OYnjrRtclUI21TeJGbMFAoXmYEYB-gnAE_uxLxF8_Brk3BhNep1WXODxH-_JglibGP4JiqV4qOSzTF-7Mf-q5YIhsc_Pa4FKw=w500-rw,110.590.000,0,0
sku.231002225,https://phongvu.vn/macbook-air-m2-2022-16gb-512gb-ssd--p531189,MacBook Air M2 2022 13 inch (16GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/piSQQ4zMev_OIfXl9tLQfYMcRTRu6Psl7bXXlFqnEuwx1yAzJ0yfIdlmDTySrIkNRdRiDHu6R_GLFK1vluKKNu3m85Ksg5s=w500-rw,44.390.000,0,0
sku.231002226,https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-256gb-ssd--p531188,MacBook Air M2 2022 13 inch (24GB/256GB SSD),APPLE,https://lh3.googleusercontent.com/bZ1cHXxQV-PTxIv6jhPDk4yLd2mMrBU_BjmMT1YUxJBZrybAP5u4xFI3znJtLA6vHuZKoIwBAmjQcggVOwKNTm25JTcKuZ4=w500-rw,44.390.000,0,0
sku.231002235,https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-512gb-ssd--s231002235,MacBook Air M2 2022 13 inch (24GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/9fJhJ5Yja1VGKdnAQ9z_ZN8ZbacD9VQgqjjfk_BGFEPcHJidLTlSwSFa8s6IhEF18uwo9RwJJLcVcaq4nCY0MOJ-74SQF2o=w500-rw,47.090.000,0,0
sku.231002236,https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-16gb-1tb-ssd--p531195,MacBook Air M2 2022 13 inch (16GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/IHVGrxQxh4ULbk5PQzTcdv7YTx0MDGQ6p3wPMBzAhZxqzYtMp_wT8AC0L9B8i4izVjqEOwdvcFfjsiblIcMAvYWZUcnD1-w=w500-rw,47.490.000,0,0
sku.231002238,https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-512gb-ssd--s231002238,MacBook Air M2 2022 13 inch (24GB/512GB SSD/8C CPU/10C GPU),APPLE,https://lh3.googleusercontent.com/AiJL7h34oH-ajeSkyDM5_0mVnH_DK-shQqg0yiLRTk4ryI4tJl2L4d-dfWY9o6D1T_y3Fs6zzMYPkbMNUgfbsGuW5CRAvgM=w500-rw,49.690.000,0,0
sku.231002242,https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-16gb-2tb-ssd--s231002242,MacBook Air M2 2022 13 inch (16GB/2TB SSD),APPLE,https://lh3.googleusercontent.com/D3P6t_5EJ5-R5YEWfeV9a6B2J7YK3Pn_Vj7FiIem4goohEcLln7pYfEfdxwShONJisWrPmRtoBJ3XNbeOSwiPGZYRvKxRQ_9=w500-rw,58.890.000,0,0
sku.231002243,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-16gb-1tb-ssd--p531206,MacBook Pro M2 2022 13 inch (16GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/XY-QB_HBPRoq0Ne4kHFV3_OhSUM5k3fXHU5NKCc-yt1zhML7koRNWQH_d4Ff8GFiNeumqpOMSB_zlDpzeTB3vLxa0-hpMtpf=w500-rw,47.990.000,0,0
sku.231002244,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-2tb-ssd--s231002244,MacBook Pro M2 2022 13 inch (24GB/2TB SSD),APPLE,https://lh3.googleusercontent.com/5j0jEuN7bqzeMTvQlOO4Yl43IkDQBfN5G4sL_OkAwL2BC-UYhNjDI-fAW7U7Q15ZlNkg0qpOqU5Q7-s4jZ55N_5M4CqXx7Gv=w500-rw,63.390.000,0,0
sku.231002245,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-1tb-ssd--p531203,MacBook Pro M2 2022 13 inch (24GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/8fPyRfyuR0Za8R32MWDOSBwRQL1anuUXaWwPxFMQ1BtfDKBfZC1hw58rmys24mrXe6dWx4mgbj_0USyKXQojR3ffYlNgqu8=w500-rw,53.290.000,0,0
sku.231002250,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-512gb-ssd--p531210,MacBook Pro M2 2022 13 inch (24GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/1P4zQcVmuK155iPMr-aWyHi2XmVYMSg5SgKBmn6k0f2xMtgZqgi8a-Xtu-o5lSBONiJpPmAwKQERNdGdykP9X8xQzRpwvVZ3uQ=w500-rw,49.590.000,0,0
sku.231002251,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-256gb-ssd--p531211,MacBook Pro M2 2022 13 inch (24GB/256GB SSD),APPLE,https://lh3.googleusercontent.com/Nt8GsS7n36akbLWwe6wdoRiPQe7FljuYiibYbXU4MKbAaWkSqlh8VSkdzdPNppf_7lw1B7tQFfHFs0cGx1wI8OISo4BSngPKIA=w500-rw,44.290.000,0,0
sku.231002797,https://phongvu.vn/laptop-acer-nitro-5-an515-58-50ee-nh-qfhsv-007-i5-12450h-den--s231002797,Laptop gaming ACER Nitro 5 AN515-58-50EE (i5-12450H/RAM 8GB/GeForce RTX 3050/512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/fZBOhwaTRGKbX3KGYrkuxPsTAc4IckIKb6RYqkPziRZaSIiMdwt1l0xIMV0cEPPq4K6e0U5dp-8wKaHWUY97rK5wnJFuv6rAdw=w500-rw,23.890.000,24.990.000,4.402
sku.231002799,https://phongvu.vn/laptop-hp-15s-fq5231tu-8u241pa-i3-1215u-bac--s231002799,Laptop HP 15s-fq5231TU - 8U241PA (i3-1215U/ RAM 8GB/ Onboard/ 256GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/wXv1HsHki2bXfWjEm1pDXQHv_YNmAW9HDqxrFS_CPq-OKKQKyXWGe7Dg7uS_gsgMNPfxc9MJNpg-US2QjDmxEdu0Va_7aMOr=w500-rw,11.990.000,0,0
sku.231004203,https://phongvu.vn/laptop-hp-victus-15-fb1023ax-94f20pa-amd-ryzen-5-7535hs-bac--s231004203,Laptop gaming HP Victus 15-fb1023AX - 94F20PA (Ryzen 5 7535HS/RAM 8GB/GeForce RTX 2050/512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/SCiFVrcrnAvr0_BcyLsiX4zcEXQJ__x0Gsi4XIQ8TSYXLtGKPS86XhUjFCarnVZwJRlZ7DMkj5RefCjH1u3nni4DXfuuGtUu=w500-rw,22.790.000,24.490.000,6.942
sku.231100713,https://phongvu.vn/apple-macbook-pro-14-inch-m3-8gb-1tb-ssd--p534248,MacBook Pro 14 inch M3 2023 (8GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/4YtPB74j7YwRBhappa9gLCfnkE07KgPS6jFxb0krg4mPUYSgZqaZEQcoIfRtoxYLXOcvcVci6mPbGQJhwgryAdazWNyw5Hwm=w500-rw,47.390.000,0,0
sku.240702617,https://phongvu.vn/may-tinh-xach-tay-laptop-dell-xps-15-9530-71015716-i7-13700h-bac--s231103549,Laptop AI Dell XPS13 9340 - HXRGT (Ultra 7-155H/RAM 16GB/Onboard/1TB SSD/Windows 11 + Office),Dell,https://lh3.googleusercontent.com/4Wtvk-n2VL1eLGIa4EP_rcWeIofdy8yTgHwMszBoUroyreZ-OchA4p1Mk_4-rx8AI4GhbXukJJTFEWisU7oHqn9a6DQ71VkK=w500-rw,56.090.000,60.990.000,8.034
sku.231103551,https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-3540-71021486-i3-1315u-xam--s231103551,Laptop Dell Latitude 3540 - 71021486 (i3-1315U/ RAM 8GB/ Onboard/ 256GB SSD/ Fedora),Dell,https://lh3.googleusercontent.com/OM4X_CtmYl_e3Id2TGANld9inDt_-dI8_FmWfIbfwvmWsBYiRycTuF97KI4y9RN1aKjGLSOtBPOtlxodTiydJui32Jmx5GyQKA=w500-rw,16.590.000,0,0
sku.231103564,https://phongvu.vn/laptop-dell-mobile-precision-workstation-5680-71023332-i7-13800h-xam--s231103564,Laptop Dell Mobile Precision Workstation 5680 - 71023332 (i7-13800H/ RAM 16GB/ GeForce RTX™ 2000/ 512GB SSD/ Ubuntu),Dell,https://lh3.googleusercontent.com/KXHZUlLjswEBNa3zeRhYqr3L3tjHpQJDiIOa_BvtmC_70r5LI840Y0Lkb6fVIRzhZzgqgRI84wiMyqhzA2RhOfSbqje7un8jaQ=w500-rw,84.700.000,0,0
sku.231103569,https://phongvu.vn/laptop-dell-mobile-precision-workstation-3480-71024682-i7-1370p-xam--s231103569,Laptop Dell Mobile Precision Workstation 3480 - 71024682 (i7-1370P/ RAM 32GB/ RTX A500/ 1TB SSD/ Windows 11 Pro),Dell,https://lh3.googleusercontent.com/5bsa4fmrOm49t_Pfna5iEHvoum9kDcAY4RMl5__qqvWDFLixcNbvEEKchec3bEFGCAlrNYrh0RkUbBQ2UBFLrXVfCTBIEBqgvQ=w500-rw,49.900.000,0,0
sku.231103667,https://phongvu.vn/laptop-hp-14s-dq5121tu-8w355pa-i3-1215u-bac--s231103667,Laptop HP 14s-dq5121TU - 8W355PA (i3-1215U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/E-u2hjneSQQaMhRgNWkzBmqrXWDH4OJsQiyLfTVpwKufLLWUA-OesxyuEt7QKbSAF2TwTLk1LrwmuJALeSxDpUp0akEpJvX7=w500-rw,12.990.000,0,0
sku.231103672,https://phongvu.vn/laptop-dell-latitude-3540-71021488-i7-1355u-xam--s231103672,Laptop Dell Latitude 3540 - 71021488 (i7-1355U/ RAM 8GB/ Onboard/ 256GB SSD/ Fedora),Dell,https://lh3.googleusercontent.com/pcgKdh4BSmGx_nM04U0eueTmi5Rag5SLyahgxK30yfpOZhbqRXPE07c9dqzORfS2O04iR9bJKkEUl9aaOvllJnss2Ej17lZn=w500-rw,24.490.000,0,0
sku.231103679,https://phongvu.vn/laptop-dell-mobile-precision-workstation-5680-71023333-i7-13800h-xam--s231103679,Laptop Dell Mobile Precision Workstation 5680 - 71023333 (i7-13800H/ RAM 16GB/ RTX A1000/ 512GB SSD/ Ubuntu),Dell,https://lh3.googleusercontent.com/ozwDkIpE3K8ClaFnlhyBoFF0d3V3_YBAkncyuRSA3ktVtH-ZFXZEouCXEGWuJlc4BxBzHaiqKDlBTqAP8e7WYOuMcEriRIR8=w500-rw,78.800.000,0,0
sku.231103680,https://phongvu.vn/laptop-dell-mobile-precision-workstation-7680-71023334-i7-13850hx-xam--s231103680,Laptop Dell Mobile Precision Workstation 7680 - 71023334 (i7-13850HX/ RAM 16GB/ GeForce RTX™ 2000/ 512GB SSD/ Ubuntu),Dell,https://lh3.googleusercontent.com/ocI5KbRN4FhkV55jeV_HZM3qqKzaxAa1qB2bSnjShszbynDXQp2qFDDW2qDoAgh7uDpnjUlwWoEv9WxgV0JO9bBWIC66YFw=w500-rw,74.200.000,0,0
sku.231103682,https://phongvu.vn/laptop-dell-mobile-precision-workstation-7680-71024681-i7-13850hx-xam--s231103682,Laptop Dell Mobile Precision Workstation 7680 - 71024681 (i7-13850HX/ RAM 32GB/ GeForce RTX™ 2000/ 1TB SSD/ Windows 11 Pro),Dell,https://lh3.googleusercontent.com/dVV0IfCUPAAR9U0yOLJOP_jsPlfvXIKcxI3YPuXa_2o3hfYxrB5hsjqrcLNe2g8iVa-2bkDKU9xnxWAmFMCjLD8fPVveOPI=w500-rw,81.300.000,0,0
sku.231103683,https://phongvu.vn/laptop-dell-mobile-precision-workstation-3581-71024679-i7-13800h-xam--s231103683,Laptop Dell Mobile Precision Workstation 3581 - 71024679 (i7-13800H/ RAM 32GB/ RTX A1000/ 1TB SSD/ Windows 11 Pro),Dell,https://lh3.googleusercontent.com/YiGgG2vrgNQK8sEplp6Fz8Iji1JsdftJ3c1FzIA8K0NAbxbIVpEeVZJkKVf6FQwl1L3hYrNo-vQ37zcqrrL1rorhz2yeSlRe=w500-rw,57.200.000,0,0
sku.231103685,https://phongvu.vn/laptop-dell-mobile-precision-workstation-5680-71024680-i9-13900h-xam--s231103685,Laptop Dell Mobile Precision Workstation 5680 - 71024680 (i9-13900H/ RAM 32GB/ GeForce RTX™ 2000/ 1TB SSD/ Ubuntu),Dell,https://lh3.googleusercontent.com/o139aaRwwCPEvM2gk_9J4URM01wzf1Y-tJB--8c1-YOAaTLm4qnMxDByjeGmfdtNEsy1Yaj1hYnKj-g6BFKEy0TtrKS4_xjZ=w500-rw,101.700.000,0,0
sku.231200912,https://phongvu.vn/laptop-acer-aspire-5-a515-58p-35eu-i3-1305u-xam--s231200912,Laptop ACER Aspire 5 A515-58P-35EU (i3-1305U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/0sr_jLZx1z-yjC6_YA7HqoDWGqAmmCahUUMPk2alPUYmKx5QaqUVih8RJt6UTyFdfQde9eudjlZK0l3LiIpN21w04Zu5vl_N=w500-rw,12.290.000,0,0
sku.231200913,https://phongvu.vn/laptop-acer-aspire-5-a515-58m-951t-i9-13900h-xam--s231200913,Laptop ACER Aspire 5 A515-58M-951T (i9-13900H/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/eKtVss620d5ZHsoPzqhIoKDrSKoIhMYsLxjlKNQxia3VPG64909FBDRl6OmH5031AY-4q8OFIUuLOFrecSHEFdWr4c-qEX4_=w500-rw,23.990.000,0,0
sku.231202667,https://phongvu.vn/laptop-acer-predator-helios-neo-phn16-71-547e-nh-qlusv-00a-i5-13500-den--s231202667,Laptop ACER Predator Helios Neo PHN16-71-547E (NH.QLUSV.00A) (i5-13500HX/ RAM 16GB/ GeForce RTX™ 4060/ 512GB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/I7TyOdvatpC8C2LamIbL8dQu_bB8g9hVeDnq__7z3xdVbJ4hw0I5qbgjEDM1CUsR2OcylJIO6ZOZaTgBcPvEWJN_rvOwu8wh=w500-rw,40.890.000,0,0
sku.240100226,https://phongvu.vn/laptop-lenovo-ideapad-slim-5-14iah8-83bf003wvn-i5-12450h-xam--s240100226,Laptop Lenovo Ideapad Slim 5-14IAH8 (i5-12450H/ RAM 16GB/ Onboard/ 1TB SSD/ Windows 11),Lenovo,https://lh3.googleusercontent.com/DAf8MWb0_9QTjUGB0iLWRgRujEehdfZnfp3KbRdZz83f-CIS_fnuwAwOe0BuXiTASrgNZw6uSgUm0wBZCx4OqZKBzNUxQCk=w500-rw,15.990.000,17.490.000,8.576
